Group,HomePlanet,CryoSleep,Deck,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
0337,3.0,0.0,6.0,1.0,19.0,0.0,417.0,349.0,634.0,3.0,1057.0,True
0337,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0338,1.0,1.0,7.0,1.0,18.0,0.0,0.0,0.0,133.0,0.0,0.0,True
0340,2.0,1.0,2.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0341,1.0,1.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0343,1.0,0.0,6.0,2.0,31.0,0.0,121.0,0.0,0.0,274.0,907.0,False
0345,3.0,1.0,5.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0346,1.0,1.0,7.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0347,3.0,0.0,6.0,1.0,27.0,0.0,434.0,0.0,1434.0,0.0,0.0,False
0348,3.0,0.0,4.0,1.0,22.0,0.0,142.0,2876.0,202.0,3.0,0.0,True
0348,3.0,0.0,6.0,1.0,36.0,0.0,520.0,0.0,1865.0,0.0,0.0,True
0350,1.0,1.0,7.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0352,3.0,0.0,6.0,1.0,23.0,0.0,2001.0,0.0,2975.0,0.0,0.0,False
0355,1.0,1.0,7.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0356,2.0,1.0,2.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0357,1.0,0.0,6.0,1.0,41.0,0.0,137.0,1198.0,0.0,124.0,572.0,False
0358,1.0,1.0,7.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0358,1.0,1.0,7.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0359,1.0,0.0,6.0,2.0,26.0,0.0,148.0,0.0,453.0,0.0,88.0,False
0360,1.0,0.0,6.0,1.0,15.0,0.0,358.0,212.0,33.0,0.0,112.0,False
0361,1.0,0.0,6.0,3.0,33.0,0.0,0.0,36.0,0.0,280.0,417.0,True
0368,3.0,0.0,6.0,1.0,26.0,0.0,2832.0,107.0,4447.0,15.0,4.0,False
0368,3.0,1.0,6.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0369,1.0,0.0,7.0,1.0,24.0,0.0,0.0,0.0,592.0,177.0,58.0,True
0370,1.0,0.0,6.0,1.0,30.0,0.0,0.0,95.0,0.0,441.0,1023.0,False
0371,3.0,1.0,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0372,1.0,0.0,6.0,1.0,24.0,0.0,0.0,5.0,0.0,2766.0,0.0,False
0373,1.0,1.0,7.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0375,1.0,0.0,5.0,1.0,20.0,0.0,0.0,0.0,558.0,0.0,230.0,False
0376,1.0,0.0,7.0,1.0,22.0,0.0,116.0,0.0,786.0,6.0,0.0,True
0377,2.0,0.0,3.0,3.0,63.0,0.0,0.0,1068.0,0.0,176.0,8188.0,False
0378,2.0,0.0,2.0,3.0,18.0,0.0,17.0,215.0,4.0,5132.0,697.0,False
0378,2.0,1.0,2.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0378,2.0,0.0,2.0,1.0,79.0,0.0,5649.0,235.0,7.0,2579.0,2175.0,False
0378,2.0,1.0,2.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0378,2.0,1.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0378,2.0,0.0,2.0,1.0,33.0,0.0,0.0,2491.0,6.0,1173.0,1059.0,False
0378,2.0,1.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0379,1.0,0.0,7.0,1.0,31.0,0.0,198.0,0.0,591.0,0.0,164.0,True
0380,2.0,1.0,7.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0381,2.0,1.0,2.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0381,2.0,1.0,2.0,3.0,38.0,0.0,0.0,0.0,151.0,0.0,0.0,True
0382,1.0,0.0,7.0,1.0,23.0,0.0,348.0,0.0,0.0,4.0,368.0,False
0383,1.0,0.0,7.0,1.0,28.0,0.0,82.0,773.0,0.0,3693.0,140.0,False
0383,1.0,1.0,7.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0384,1.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0384,1.0,0.0,7.0,1.0,14.0,0.0,3.0,0.0,881.0,25.0,0.0,True
0385,1.0,0.0,7.0,1.0,23.0,0.0,13.0,747.0,0.0,0.0,128.0,False
0387,1.0,1.0,7.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0388,1.0,1.0,7.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0389,1.0,0.0,5.0,1.0,18.0,0.0,391.0,44.0,356.0,0.0,0.0,False
0391,2.0,0.0,3.0,2.0,27.0,1.0,69.0,5728.0,0.0,0.0,987.0,True
0392,1.0,0.0,5.0,1.0,48.0,0.0,0.0,111.0,0.0,1508.0,0.0,False
0395,2.0,0.0,2.0,3.0,31.0,1.0,0.0,11003.0,552.0,8157.0,5688.0,False
0395,2.0,0.0,2.0,3.0,61.0,0.0,1.0,608.0,0.0,3835.0,1.0,False
0396,1.0,1.0,7.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0397,3.0,1.0,6.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0398,3.0,0.0,4.0,1.0,22.0,0.0,28.0,420.0,36.0,6011.0,3.0,False
0401,3.0,0.0,4.0,1.0,30.0,1.0,1056.0,0.0,0.0,0.0,0.0,False
0401,3.0,0.0,4.0,1.0,30.0,0.0,1770.0,0.0,0.0,13.0,0.0,False
0403,3.0,0.0,4.0,1.0,43.0,1.0,353.0,896.0,0.0,0.0,2.0,True
0405,1.0,0.0,6.0,3.0,17.0,0.0,177.0,137.0,0.0,310.0,7.0,False
0407,1.0,0.0,7.0,1.0,23.0,0.0,137.0,21.0,0.0,0.0,1699.0,False
0407,1.0,0.0,6.0,1.0,20.0,0.0,0.0,465.0,0.0,5.0,223.0,False
0407,1.0,1.0,7.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0408,3.0,0.0,5.0,1.0,35.0,0.0,1134.0,113.0,52.0,0.0,0.0,False
0409,3.0,0.0,6.0,1.0,31.0,0.0,0.0,0.0,1116.0,2.0,0.0,False
0410,1.0,0.0,6.0,3.0,21.0,0.0,0.0,150.0,0.0,567.0,0.0,False
0411,1.0,0.0,6.0,1.0,16.0,0.0,691.0,0.0,101.0,140.0,0.0,False
0412,2.0,0.0,3.0,1.0,60.0,0.0,0.0,7255.0,5952.0,1537.0,0.0,True
0413,1.0,0.0,6.0,1.0,18.0,0.0,0.0,157.0,0.0,352.0,60.0,False
0415,1.0,1.0,7.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0417,2.0,1.0,2.0,3.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0417,2.0,0.0,2.0,3.0,22.0,0.0,0.0,1170.0,0.0,5467.0,1241.0,False
0417,2.0,1.0,2.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0425,3.0,0.0,6.0,1.0,37.0,0.0,1094.0,2.0,26.0,34.0,1.0,False
0425,3.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0425,3.0,1.0,6.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0427,2.0,0.0,5.0,1.0,31.0,0.0,417.0,1501.0,7185.0,562.0,792.0,True
0428,2.0,0.0,3.0,1.0,29.0,0.0,0.0,4118.0,0.0,715.0,3139.0,True
0429,2.0,0.0,1.0,3.0,20.0,0.0,2.0,10116.0,0.0,2.0,225.0,True
0429,2.0,1.0,1.0,3.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0430,1.0,0.0,6.0,1.0,29.0,0.0,0.0,1026.0,0.0,16.0,0.0,True
0431,3.0,1.0,6.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0432,3.0,0.0,6.0,1.0,17.0,0.0,1483.0,10.0,0.0,0.0,0.0,False
0433,2.0,0.0,2.0,1.0,47.0,0.0,4.0,891.0,0.0,2962.0,3656.0,False
0434,3.0,1.0,6.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0435,1.0,1.0,7.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0436,1.0,0.0,7.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0436,1.0,0.0,7.0,2.0,56.0,0.0,46.0,11.0,0.0,622.0,0.0,False
0437,1.0,0.0,6.0,1.0,39.0,0.0,382.0,0.0,22.0,467.0,0.0,False
0437,1.0,0.0,6.0,2.0,40.0,0.0,7.0,0.0,840.0,26.0,0.0,False
0438,2.0,1.0,2.0,1.0,40.0,0.0,145.0,0.0,0.0,0.0,0.0,True
0439,2.0,0.0,3.0,3.0,34.0,0.0,145.0,5637.0,45.0,1936.0,56.0,False
0441,1.0,0.0,6.0,3.0,32.0,0.0,0.0,0.0,0.0,722.0,0.0,False
0442,1.0,0.0,6.0,1.0,35.0,0.0,7.0,1043.0,0.0,0.0,0.0,False
0444,3.0,0.0,4.0,1.0,32.0,1.0,2484.0,429.0,102.0,0.0,0.0,False
0445,1.0,0.0,6.0,1.0,25.0,0.0,1352.0,0.0,0.0,24.0,799.0,False
0446,2.0,1.0,2.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0447,1.0,0.0,6.0,1.0,22.0,0.0,9.0,0.0,795.0,0.0,0.0,True
0448,1.0,0.0,5.0,1.0,24.0,0.0,757.0,0.0,0.0,32.0,0.0,False
0448,1.0,1.0,7.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0449,1.0,1.0,7.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0452,3.0,1.0,5.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0453,2.0,1.0,2.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0453,2.0,1.0,7.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0453,2.0,1.0,2.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0454,2.0,0.0,2.0,3.0,28.0,1.0,5.0,4288.0,0.0,745.0,5.0,True
0454,2.0,1.0,2.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0454,2.0,1.0,2.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0456,1.0,0.0,6.0,1.0,55.0,0.0,210.0,185.0,188.0,59.0,73.0,False
0457,1.0,0.0,7.0,2.0,19.0,0.0,0.0,0.0,747.0,26.0,0.0,True
0457,1.0,1.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0457,1.0,0.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0458,2.0,1.0,4.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0459,1.0,0.0,6.0,1.0,15.0,0.0,2156.0,0.0,0.0,59.0,2.0,False
0460,1.0,1.0,7.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0461,1.0,0.0,5.0,2.0,31.0,0.0,0.0,869.0,0.0,0.0,0.0,True
0461,1.0,0.0,6.0,1.0,22.0,0.0,0.0,70.0,182.0,612.0,20.0,True
0461,1.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0462,1.0,1.0,7.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0463,3.0,0.0,6.0,1.0,34.0,0.0,865.0,0.0,257.0,110.0,35.0,False
0463,3.0,0.0,6.0,1.0,14.0,0.0,928.0,852.0,81.0,0.0,0.0,False
0465,1.0,0.0,5.0,1.0,19.0,0.0,4.0,10.0,0.0,1178.0,428.0,False
0466,1.0,0.0,6.0,1.0,36.0,0.0,0.0,0.0,863.0,1.0,1.0,False
0468,1.0,1.0,7.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0470,3.0,1.0,6.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,47.0,True
0471,2.0,0.0,2.0,1.0,16.0,0.0,0.0,45.0,2.0,5183.0,170.0,False
0471,2.0,0.0,2.0,3.0,30.0,0.0,0.0,7972.0,0.0,0.0,4.0,True
0472,1.0,0.0,6.0,2.0,37.0,0.0,0.0,10.0,544.0,9.0,299.0,False
0474,1.0,1.0,7.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0475,1.0,0.0,5.0,1.0,36.0,0.0,0.0,0.0,38.0,9.0,943.0,False
0476,3.0,0.0,6.0,2.0,27.0,0.0,553.0,6.0,145.0,144.0,0.0,False
0476,3.0,1.0,6.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0476,3.0,1.0,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0477,1.0,0.0,5.0,1.0,22.0,0.0,0.0,5.0,0.0,1619.0,0.0,False
0480,1.0,0.0,7.0,1.0,27.0,0.0,137.0,34.0,23.0,0.0,275.0,False
0481,1.0,1.0,7.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0482,1.0,0.0,5.0,1.0,27.0,0.0,0.0,118.0,0.0,5.0,665.0,False
0482,1.0,0.0,6.0,1.0,28.0,0.0,0.0,14.0,0.0,0.0,615.0,False
0485,2.0,0.0,2.0,3.0,21.0,0.0,0.0,33.0,0.0,3348.0,55.0,False
0487,2.0,0.0,3.0,1.0,39.0,0.0,172.0,1794.0,12.0,4303.0,246.0,False
0488,1.0,1.0,7.0,2.0,28.0,0.0,0.0,0.0,133.0,0.0,0.0,False
0490,1.0,1.0,7.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0498,2.0,1.0,7.0,3.0,27.0,0.0,0.0,1501.0,0.0,0.0,0.0,True
0498,2.0,1.0,2.0,3.0,46.0,0.0,0.0,0.0,0.0,848.0,0.0,True
0499,3.0,1.0,6.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0499,3.0,0.0,5.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0500,3.0,0.0,4.0,3.0,21.0,0.0,513.0,0.0,1749.0,82.0,0.0,True
0501,2.0,0.0,5.0,1.0,42.0,0.0,0.0,929.0,967.0,848.0,481.0,False
0502,3.0,0.0,6.0,1.0,22.0,0.0,10.0,0.0,817.0,471.0,0.0,False
0503,3.0,0.0,6.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0503,3.0,0.0,6.0,1.0,43.0,0.0,1821.0,0.0,47.0,29.0,0.0,False
0503,3.0,0.0,5.0,1.0,42.0,0.0,1246.0,35.0,16.0,0.0,0.0,False
0504,2.0,1.0,2.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0504,2.0,1.0,2.0,3.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0504,2.0,0.0,2.0,1.0,64.0,0.0,0.0,1737.0,11.0,401.0,752.0,False
0504,2.0,1.0,2.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0504,2.0,1.0,2.0,3.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0506,3.0,1.0,6.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0507,1.0,0.0,7.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0510,2.0,0.0,3.0,1.0,59.0,0.0,0.0,16521.0,0.0,323.0,0.0,True
0512,2.0,0.0,4.0,3.0,32.0,0.0,0.0,5755.0,0.0,59.0,122.0,True
0512,2.0,1.0,4.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0513,1.0,1.0,7.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0515,2.0,1.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0516,2.0,0.0,1.0,3.0,55.0,0.0,113.0,2492.0,41.0,0.0,2376.0,False
0520,1.0,0.0,7.0,1.0,55.0,0.0,62.0,137.0,0.0,0.0,138.0,False
0521,1.0,0.0,5.0,1.0,23.0,0.0,39.0,263.0,0.0,0.0,138.0,True
0522,1.0,0.0,5.0,1.0,42.0,0.0,0.0,0.0,750.0,0.0,156.0,False
0523,1.0,0.0,5.0,1.0,35.0,0.0,553.0,213.0,1733.0,0.0,6.0,True
0525,1.0,1.0,7.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0527,3.0,1.0,6.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0528,2.0,0.0,3.0,1.0,46.0,0.0,0.0,1119.0,0.0,3427.0,6595.0,False
0529,1.0,1.0,7.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0531,1.0,1.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0533,3.0,0.0,4.0,1.0,33.0,0.0,20.0,0.0,384.0,557.0,0.0,False
0534,2.0,0.0,2.0,1.0,34.0,0.0,98.0,715.0,29.0,5732.0,1902.0,False
0534,2.0,0.0,2.0,1.0,49.0,0.0,3573.0,1308.0,316.0,641.0,25.0,False
0537,1.0,0.0,7.0,1.0,22.0,0.0,0.0,5.0,0.0,320.0,352.0,False
0538,1.0,0.0,6.0,1.0,28.0,0.0,0.0,1073.0,0.0,0.0,5.0,True
0539,2.0,1.0,3.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0539,2.0,1.0,3.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0539,2.0,1.0,3.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0539,2.0,0.0,3.0,1.0,38.0,0.0,0.0,1793.0,479.0,9.0,4987.0,False
0540,3.0,1.0,6.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0542,1.0,0.0,7.0,1.0,26.0,0.0,9.0,0.0,0.0,0.0,878.0,False
0545,1.0,0.0,6.0,1.0,23.0,0.0,59.0,0.0,0.0,681.0,0.0,False
0546,1.0,0.0,6.0,3.0,24.0,0.0,930.0,691.0,838.0,0.0,0.0,False
0547,1.0,0.0,6.0,1.0,23.0,0.0,0.0,15.0,831.0,16.0,3.0,False
0548,1.0,0.0,5.0,1.0,24.0,0.0,0.0,86.0,704.0,0.0,1.0,True
0549,3.0,0.0,4.0,2.0,32.0,0.0,666.0,0.0,0.0,252.0,1.0,True
0549,3.0,1.0,6.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0550,1.0,0.0,6.0,1.0,23.0,0.0,13.0,12.0,0.0,762.0,0.0,True
0551,1.0,0.0,7.0,1.0,42.0,0.0,126.0,0.0,266.0,445.0,12.0,False
0552,2.0,1.0,3.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0553,2.0,1.0,3.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0553,2.0,0.0,3.0,1.0,37.0,0.0,0.0,6506.0,0.0,764.0,0.0,True
0555,2.0,1.0,3.0,3.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0555,2.0,0.0,3.0,1.0,33.0,0.0,0.0,165.0,1.0,2525.0,0.0,False
0556,1.0,0.0,6.0,1.0,19.0,0.0,0.0,1428.0,0.0,1.0,19.0,True
0559,1.0,0.0,6.0,2.0,21.0,0.0,0.0,12.0,580.0,0.0,79.0,False
0560,1.0,0.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0560,1.0,0.0,7.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0561,1.0,0.0,7.0,1.0,22.0,0.0,0.0,0.0,332.0,442.0,0.0,False
0563,3.0,0.0,6.0,3.0,33.0,0.0,840.0,642.0,402.0,21.0,0.0,False
0564,2.0,1.0,2.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0564,2.0,1.0,2.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0565,3.0,0.0,6.0,1.0,31.0,0.0,697.0,0.0,612.0,0.0,0.0,False
0566,3.0,1.0,5.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0567,1.0,1.0,7.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0568,2.0,0.0,4.0,1.0,33.0,0.0,1908.0,33.0,0.0,1.0,4.0,False
0569,1.0,0.0,6.0,1.0,23.0,0.0,0.0,334.0,310.0,0.0,0.0,True
0570,2.0,0.0,3.0,1.0,36.0,1.0,530.0,5085.0,1.0,146.0,872.0,True
0571,2.0,1.0,3.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0571,2.0,1.0,3.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0571,2.0,1.0,3.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0571,2.0,1.0,3.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0571,2.0,0.0,3.0,1.0,55.0,0.0,0.0,1542.0,0.0,1814.0,1568.0,False
0571,2.0,1.0,3.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0572,1.0,0.0,6.0,1.0,19.0,0.0,1911.0,0.0,21.0,854.0,0.0,False
0575,2.0,1.0,5.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0576,1.0,0.0,6.0,1.0,21.0,0.0,0.0,137.0,625.0,110.0,0.0,False
0577,1.0,0.0,7.0,1.0,65.0,0.0,0.0,0.0,521.0,105.0,0.0,False
0579,1.0,0.0,6.0,1.0,55.0,0.0,53.0,790.0,37.0,0.0,0.0,True
0579,1.0,0.0,7.0,1.0,50.0,0.0,137.0,233.0,0.0,0.0,0.0,False
0580,1.0,1.0,7.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0581,1.0,0.0,5.0,1.0,22.0,0.0,0.0,0.0,601.0,183.0,4.0,False
0582,3.0,1.0,6.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0583,3.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0583,3.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0583,3.0,1.0,6.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0585,3.0,1.0,6.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0585,3.0,1.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0585,3.0,0.0,4.0,1.0,23.0,0.0,2648.0,0.0,1092.0,0.0,0.0,False
0586,2.0,1.0,4.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0587,3.0,0.0,6.0,1.0,18.0,0.0,5.0,25.0,616.0,0.0,1042.0,False
0588,1.0,1.0,7.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0589,1.0,0.0,5.0,1.0,23.0,0.0,234.0,1.0,551.0,0.0,1.0,False
0590,1.0,0.0,7.0,1.0,48.0,0.0,801.0,2.0,0.0,1.0,973.0,False
0591,1.0,1.0,7.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0594,1.0,0.0,7.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0596,3.0,0.0,6.0,1.0,46.0,0.0,21.0,0.0,2155.0,422.0,47.0,True
0597,1.0,1.0,7.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0597,1.0,1.0,7.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0598,1.0,1.0,7.0,1.0,19.0,0.0,0.0,0.0,133.0,0.0,138.0,False
0599,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0599,3.0,0.0,6.0,1.0,4.0,0.0,0.0,54.0,0.0,0.0,0.0,True
0599,3.0,0.0,6.0,1.0,26.0,0.0,1252.0,0.0,46.0,124.0,6.0,False
0599,3.0,1.0,6.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0600,2.0,0.0,3.0,1.0,24.0,0.0,0.0,3385.0,826.0,9.0,793.0,True
0602,3.0,1.0,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0602,3.0,0.0,5.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0602,3.0,1.0,6.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0603,1.0,0.0,6.0,1.0,21.0,0.0,0.0,0.0,12.0,0.0,747.0,False
0607,2.0,0.0,3.0,3.0,44.0,0.0,434.0,3113.0,19.0,848.0,892.0,False
0607,2.0,0.0,3.0,1.0,43.0,0.0,4.0,1111.0,118.0,1852.0,876.0,False
0608,1.0,0.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0609,3.0,0.0,6.0,1.0,33.0,0.0,149.0,0.0,308.0,0.0,109.0,False
0610,1.0,0.0,6.0,1.0,24.0,0.0,0.0,137.0,229.0,502.0,5.0,False
0611,1.0,1.0,7.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0612,2.0,1.0,2.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0614,1.0,0.0,7.0,1.0,34.0,0.0,0.0,0.0,0.0,142.0,0.0,True
0615,1.0,1.0,7.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0615,1.0,0.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0615,1.0,1.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0618,1.0,0.0,7.0,3.0,21.0,0.0,0.0,0.0,908.0,49.0,0.0,True
0618,1.0,0.0,6.0,2.0,21.0,0.0,1.0,368.0,0.0,0.0,388.0,False
0619,2.0,1.0,3.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0623,1.0,1.0,7.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0628,1.0,0.0,6.0,1.0,44.0,0.0,103.0,0.0,18.0,1197.0,1.0,True
0629,1.0,0.0,7.0,1.0,38.0,0.0,0.0,0.0,0.0,1018.0,0.0,False
0630,3.0,1.0,6.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0631,3.0,1.0,6.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,True
0633,3.0,0.0,4.0,2.0,31.0,1.0,629.0,0.0,0.0,150.0,0.0,False
0634,1.0,0.0,6.0,1.0,39.0,0.0,0.0,1496.0,0.0,140.0,383.0,False
0635,1.0,0.0,7.0,1.0,35.0,0.0,0.0,1778.0,0.0,0.0,0.0,True
0635,1.0,0.0,5.0,1.0,37.0,0.0,614.0,0.0,50.0,11.0,319.0,False
0636,1.0,0.0,6.0,3.0,13.0,0.0,0.0,7.0,0.0,339.0,359.0,False
0636,1.0,0.0,6.0,1.0,21.0,0.0,0.0,0.0,7.0,675.0,0.0,False
0637,3.0,0.0,5.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0638,2.0,1.0,2.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True
